pm25,pm10,o3,no2,so2,co,aqi,temperature,humidity,pressure,wind_speed,city,timestamp,ingestion_timestamp,hour,day,month,day_of_week,target_aqi,target_day
17.1,33.2,62.0,11.1,8.1,0.204,73.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 00:00:00,2026-04-21 00:00:00,0,21,4,1,0.0,2026-04-24
17.6,36.0,62.0,13.5,8.9,0.253,73.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 01:00:00,2026-04-21 01:00:00,1,21,4,1,0.0,2026-04-24
20.1,40.5,62.0,16.7,10.1,0.331,73.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 02:00:00,2026-04-21 02:00:00,2,21,4,1,0.0,2026-04-24
21.5,50.9,68.0,17.8,11.7,0.374,73.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 03:00:00,2026-04-21 03:00:00,3,21,4,1,0.0,2026-04-24
22.3,61.9,84.0,15.0,14.1,0.344,73.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 04:00:00,2026-04-21 04:00:00,4,21,4,1,0.0,2026-04-24
23.3,66.1,105.0,10.2,16.9,0.28,73.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 05:00:00,2026-04-21 05:00:00,5,21,4,1,0.0,2026-04-24
24.3,69.8,120.0,6.4,18.5,0.232,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 06:00:00,2026-04-21 06:00:00,6,21,4,1,0.0,2026-04-24
24.1,69.4,123.0,4.6,17.7,0.221,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 07:00:00,2026-04-21 07:00:00,7,21,4,1,0.0,2026-04-24
23.1,68.7,119.0,3.8,15.7,0.228,71.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 08:00:00,2026-04-21 08:00:00,8,21,4,1,0.0,2026-04-24
22.2,68.5,113.0,3.9,14.1,0.241,71.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 09:00:00,2026-04-21 09:00:00,9,21,4,1,0.0,2026-04-24
21.9,67.1,105.0,4.5,13.5,0.262,70.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 10:00:00,2026-04-21 10:00:00,10,21,4,1,0.0,2026-04-24
21.6,64.0,95.0,5.9,13.3,0.289,70.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 11:00:00,2026-04-21 11:00:00,11,21,4,1,0.0,2026-04-24
22.0,61.2,86.0,9.2,13.7,0.313,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 12:00:00,2026-04-21 12:00:00,12,21,4,1,0.0,2026-04-24
21.1,54.9,74.0,14.5,13.2,0.323,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 13:00:00,2026-04-21 13:00:00,13,21,4,1,0.0,2026-04-24
20.4,44.1,57.0,21.7,12.6,0.329,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 14:00:00,2026-04-21 14:00:00,14,21,4,1,0.0,2026-04-24
21.1,40.3,44.0,27.1,12.1,0.349,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 15:00:00,2026-04-21 15:00:00,15,21,4,1,0.0,2026-04-24
21.1,39.1,39.0,29.2,12.0,0.411,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 16:00:00,2026-04-21 16:00:00,16,21,4,1,0.0,2026-04-24
21.3,38.5,37.0,29.4,12.2,0.487,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 17:00:00,2026-04-21 17:00:00,17,21,4,1,0.0,2026-04-24
21.7,37.8,37.0,28.3,11.9,0.515,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 18:00:00,2026-04-21 18:00:00,18,21,4,1,0.0,2026-04-24
21.2,36.6,38.0,25.5,10.9,0.448,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 19:00:00,2026-04-21 19:00:00,19,21,4,1,0.0,2026-04-24
20.1,35.2,41.0,21.5,9.6,0.332,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 20:00:00,2026-04-21 20:00:00,20,21,4,1,0.0,2026-04-24
18.6,32.9,43.0,18.0,8.5,0.242,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 21:00:00,2026-04-21 21:00:00,21,21,4,1,0.0,2026-04-24
17.5,31.3,43.0,15.5,7.8,0.204,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 22:00:00,2026-04-21 22:00:00,22,21,4,1,0.0,2026-04-24
16.6,29.9,43.0,13.5,7.4,0.191,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-21 23:00:00,2026-04-21 23:00:00,23,21,4,1,0.0,2026-04-24
14.7,27.1,49.0,9.8,7.2,0.199,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 00:00:00,2026-04-22 00:00:00,0,22,4,2,0.0,2026-04-25
14.8,27.1,51.0,10.5,8.6,0.241,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 01:00:00,2026-04-22 01:00:00,1,22,4,2,0.0,2026-04-25
16.4,29.0,54.0,11.4,10.5,0.303,68.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 02:00:00,2026-04-22 02:00:00,2,22,4,2,0.0,2026-04-25
15.9,31.4,59.0,11.3,12.2,0.337,68.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 03:00:00,2026-04-22 03:00:00,3,22,4,2,0.0,2026-04-25
15.6,31.9,70.0,9.4,13.4,0.314,68.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 04:00:00,2026-04-22 04:00:00,4,22,4,2,0.0,2026-04-25
16.0,32.9,83.0,6.6,14.3,0.263,67.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 05:00:00,2026-04-22 05:00:00,5,22,4,2,0.0,2026-04-25
16.4,33.8,93.0,4.5,14.7,0.225,66.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 06:00:00,2026-04-22 06:00:00,6,22,4,2,0.0,2026-04-25
16.4,34.7,97.0,3.6,14.2,0.215,66.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 07:00:00,2026-04-22 07:00:00,7,22,4,2,0.0,2026-04-25
16.1,34.8,97.0,3.3,13.2,0.218,65.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 08:00:00,2026-04-22 08:00:00,8,22,4,2,0.0,2026-04-25
15.9,34.5,94.0,3.6,12.3,0.226,64.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 09:00:00,2026-04-22 09:00:00,9,22,4,2,0.0,2026-04-25
15.7,34.1,89.0,4.2,11.8,0.239,64.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 10:00:00,2026-04-22 10:00:00,10,22,4,2,0.0,2026-04-25
15.5,33.1,81.0,5.4,11.4,0.258,63.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 11:00:00,2026-04-22 11:00:00,11,22,4,2,0.0,2026-04-25
11.7,20.8,74.0,8.2,11.4,0.274,63.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 12:00:00,2026-04-22 12:00:00,12,22,4,2,0.0,2026-04-25
12.0,20.9,65.0,13.0,11.4,0.286,62.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 13:00:00,2026-04-22 13:00:00,13,22,4,2,0.0,2026-04-25
13.1,20.4,53.0,19.6,11.4,0.295,61.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 14:00:00,2026-04-22 14:00:00,14,22,4,2,0.0,2026-04-25
14.3,21.7,45.0,23.5,11.2,0.297,60.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 15:00:00,2026-04-22 15:00:00,15,22,4,2,0.0,2026-04-25
14.1,21.6,45.0,22.4,10.9,0.29,60.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 16:00:00,2026-04-22 16:00:00,16,22,4,2,0.0,2026-04-25
13.6,20.5,49.0,18.7,10.5,0.275,59.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 17:00:00,2026-04-22 17:00:00,17,22,4,2,0.0,2026-04-25
13.2,19.6,52.0,15.2,9.9,0.255,59.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 18:00:00,2026-04-22 18:00:00,18,22,4,2,0.0,2026-04-25
12.8,18.9,54.0,12.8,9.1,0.224,58.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 19:00:00,2026-04-22 19:00:00,19,22,4,2,0.0,2026-04-25
12.4,18.6,55.0,10.7,8.2,0.186,57.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 20:00:00,2026-04-22 20:00:00,20,22,4,2,0.0,2026-04-25
12.2,18.7,56.0,9.1,7.5,0.16,56.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 21:00:00,2026-04-22 21:00:00,21,22,4,2,0.0,2026-04-25
12.1,18.7,55.0,8.3,7.2,0.149,56.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 22:00:00,2026-04-22 22:00:00,22,22,4,2,0.0,2026-04-25
12.0,18.8,54.0,8.0,7.3,0.149,55.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-22 23:00:00,2026-04-22 23:00:00,23,22,4,2,0.0,2026-04-25
12.1,19.4,56.0,7.6,7.6,0.165,55.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 00:00:00,2026-04-23 00:00:00,0,23,4,3,0.0,2026-04-26
12.6,20.3,55.0,9.3,8.4,0.214,55.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 01:00:00,2026-04-23 01:00:00,1,23,4,3,0.0,2026-04-26
14.8,23.0,55.0,11.4,9.7,0.28,54.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 02:00:00,2026-04-23 02:00:00,2,23,4,3,0.0,2026-04-26
16.1,27.1,59.0,12.3,10.9,0.319,54.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 03:00:00,2026-04-23 03:00:00,3,23,4,3,0.0,2026-04-26
16.9,29.9,70.0,10.6,12.2,0.304,54.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 04:00:00,2026-04-23 04:00:00,4,23,4,3,0.0,2026-04-26
17.6,32.5,85.0,7.5,13.6,0.262,54.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 05:00:00,2026-04-23 05:00:00,5,23,4,3,0.0,2026-04-26
18.2,35.5,97.0,5.1,14.4,0.229,55.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 06:00:00,2026-04-23 06:00:00,6,23,4,3,0.0,2026-04-26
18.3,37.4,102.0,4.0,14.2,0.218,55.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 07:00:00,2026-04-23 07:00:00,7,23,4,3,0.0,2026-04-26
18.3,39.3,104.0,3.7,13.4,0.216,55.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 08:00:00,2026-04-23 08:00:00,8,23,4,3,0.0,2026-04-26
18.3,40.5,102.0,4.0,12.7,0.222,55.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 09:00:00,2026-04-23 09:00:00,9,23,4,3,0.0,2026-04-26
18.2,41.0,97.0,4.9,12.3,0.237,55.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 10:00:00,2026-04-23 10:00:00,10,23,4,3,0.0,2026-04-26
18.0,39.0,89.0,6.5,12.1,0.26,56.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 11:00:00,2026-04-23 11:00:00,11,23,4,3,0.0,2026-04-26
12.5,22.6,80.0,9.6,12.9,0.289,56.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 12:00:00,2026-04-23 12:00:00,12,23,4,3,0.0,2026-04-26
13.9,22.6,68.0,15.5,13.1,0.327,56.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 13:00:00,2026-04-23 13:00:00,13,23,4,3,0.0,2026-04-26
15.4,21.9,51.0,23.5,13.3,0.371,56.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 14:00:00,2026-04-23 14:00:00,14,23,4,3,0.0,2026-04-26
16.5,22.5,39.0,28.9,13.3,0.411,56.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 15:00:00,2026-04-23 15:00:00,15,23,4,3,0.0,2026-04-26
16.8,23.1,35.0,29.6,13.0,0.456,56.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 16:00:00,2026-04-23 16:00:00,16,23,4,3,0.0,2026-04-26
17.2,24.6,36.0,27.7,12.5,0.498,57.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 17:00:00,2026-04-23 17:00:00,17,23,4,3,0.0,2026-04-26
17.8,25.9,38.0,25.2,11.9,0.5,57.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 18:00:00,2026-04-23 18:00:00,18,23,4,3,0.0,2026-04-26
18.0,26.8,39.0,22.6,11.1,0.428,57.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 19:00:00,2026-04-23 19:00:00,19,23,4,3,0.0,2026-04-26
17.5,27.1,41.0,19.4,10.2,0.315,58.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 20:00:00,2026-04-23 20:00:00,20,23,4,3,0.0,2026-04-26
16.5,26.5,43.0,16.4,9.3,0.229,58.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 21:00:00,2026-04-23 21:00:00,21,23,4,3,0.0,2026-04-26
15.1,25.6,46.0,13.3,8.3,0.192,59.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 22:00:00,2026-04-23 22:00:00,22,23,4,3,0.0,2026-04-26
14.3,25.4,49.0,10.4,7.5,0.182,59.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-23 23:00:00,2026-04-23 23:00:00,23,23,4,3,0.0,2026-04-26
14.4,28.2,50.0,9.6,7.4,0.192,59.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 00:00:00,2026-04-24 00:00:00,0,24,4,4,0.0,2026-04-27
15.1,28.6,50.0,10.7,8.9,0.237,59.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 01:00:00,2026-04-24 01:00:00,1,24,4,4,0.0,2026-04-27
17.1,32.8,52.0,12.2,11.0,0.304,60.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 02:00:00,2026-04-24 02:00:00,2,24,4,4,0.0,2026-04-27
17.5,36.4,57.0,12.6,12.9,0.342,60.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 03:00:00,2026-04-24 03:00:00,3,24,4,4,0.0,2026-04-27
18.5,38.2,70.0,11.0,14.7,0.324,60.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 04:00:00,2026-04-24 04:00:00,4,24,4,4,0.0,2026-04-27
19.6,40.7,88.0,8.3,16.3,0.278,60.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 05:00:00,2026-04-24 05:00:00,5,24,4,4,0.0,2026-04-27
21.0,44.9,101.0,6.2,17.2,0.243,60.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 06:00:00,2026-04-24 06:00:00,6,24,4,4,0.0,2026-04-27
21.5,47.4,108.0,5.0,16.9,0.232,60.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 07:00:00,2026-04-24 07:00:00,7,24,4,4,0.0,2026-04-27
21.1,48.1,110.0,4.3,15.8,0.232,61.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 08:00:00,2026-04-24 08:00:00,8,24,4,4,0.0,2026-04-27
20.1,44.9,109.0,4.3,14.8,0.239,61.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 09:00:00,2026-04-24 09:00:00,9,24,4,4,0.0,2026-04-27
19.2,43.1,102.0,4.8,14.0,0.25,61.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 10:00:00,2026-04-24 10:00:00,10,24,4,4,0.0,2026-04-27
18.2,39.5,91.0,6.1,13.3,0.268,61.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 11:00:00,2026-04-24 11:00:00,11,24,4,4,0.0,2026-04-27
15.7,31.3,80.0,9.4,13.4,0.294,61.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 12:00:00,2026-04-24 12:00:00,12,24,4,4,0.0,2026-04-27
15.7,28.8,67.0,16.2,13.4,0.338,62.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 13:00:00,2026-04-24 13:00:00,13,24,4,4,0.0,2026-04-27
16.2,26.3,49.0,25.7,13.4,0.39,62.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 14:00:00,2026-04-24 14:00:00,14,24,4,4,0.0,2026-04-27
18.7,26.7,35.0,33.0,13.5,0.419,62.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 15:00:00,2026-04-24 15:00:00,15,24,4,4,0.0,2026-04-27
19.7,27.5,29.0,36.6,13.8,0.41,62.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 16:00:00,2026-04-24 16:00:00,16,24,4,4,0.0,2026-04-27
20.7,28.6,26.0,38.1,14.1,0.379,62.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 17:00:00,2026-04-24 17:00:00,17,24,4,4,0.0,2026-04-27
21.6,29.6,26.0,37.7,14.1,0.343,63.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 18:00:00,2026-04-24 18:00:00,18,24,4,4,0.0,2026-04-27
21.8,30.2,28.0,34.8,13.5,0.302,63.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 19:00:00,2026-04-24 19:00:00,19,24,4,4,0.0,2026-04-27
20.8,30.4,31.0,30.0,12.5,0.255,63.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 20:00:00,2026-04-24 20:00:00,20,24,4,4,0.0,2026-04-27
19.6,30.7,35.0,25.3,11.6,0.221,63.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 21:00:00,2026-04-24 21:00:00,21,24,4,4,0.0,2026-04-27
18.2,30.9,39.0,20.8,10.7,0.2,64.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 22:00:00,2026-04-24 22:00:00,22,24,4,4,0.0,2026-04-27
17.0,31.7,42.0,16.4,9.8,0.191,64.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-24 23:00:00,2026-04-24 23:00:00,23,24,4,4,0.0,2026-04-27
13.6,25.8,49.0,10.8,8.5,0.209,64.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 00:00:00,2026-04-25 00:00:00,0,25,4,5,0.0,2026-04-28
14.4,28.1,47.0,14.2,9.6,0.283,64.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 01:00:00,2026-04-25 01:00:00,1,25,4,5,0.0,2026-04-28
18.2,32.1,46.0,18.7,11.2,0.384,64.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 02:00:00,2026-04-25 02:00:00,2,25,4,5,0.0,2026-04-28
20.2,40.2,52.0,21.0,13.3,0.444,64.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 03:00:00,2026-04-25 03:00:00,3,25,4,5,0.0,2026-04-28
23.1,51.8,73.0,18.9,16.4,0.424,64.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 04:00:00,2026-04-25 04:00:00,4,25,4,5,0.0,2026-04-28
26.5,65.2,103.0,14.5,19.9,0.364,65.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 05:00:00,2026-04-25 05:00:00,5,25,4,5,0.0,2026-04-28
28.9,73.3,125.0,10.7,21.8,0.312,65.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 06:00:00,2026-04-25 06:00:00,6,25,4,5,0.0,2026-04-28
29.6,77.1,135.0,8.1,20.9,0.284,66.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 07:00:00,2026-04-25 07:00:00,7,25,4,5,0.0,2026-04-28
28.4,74.0,138.0,6.1,18.4,0.265,67.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 08:00:00,2026-04-25 08:00:00,8,25,4,5,0.0,2026-04-28
27.4,72.4,136.0,5.4,16.3,0.26,68.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 09:00:00,2026-04-25 09:00:00,9,25,4,5,0.0,2026-04-28
26.9,71.0,129.0,6.3,15.3,0.272,68.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 10:00:00,2026-04-25 10:00:00,10,25,4,5,0.0,2026-04-28
26.6,68.9,118.0,8.5,14.7,0.298,69.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 11:00:00,2026-04-25 11:00:00,11,25,4,5,0.0,2026-04-28
20.9,53.6,106.0,12.6,13.9,0.332,70.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 12:00:00,2026-04-25 12:00:00,12,25,4,5,0.0,2026-04-28
21.4,47.4,92.0,18.2,13.0,0.379,77.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 13:00:00,2026-04-25 13:00:00,13,25,4,5,0.0,2026-04-28
22.1,43.5,72.0,25.8,11.8,0.435,75.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 14:00:00,2026-04-25 14:00:00,14,25,4,5,0.0,2026-04-28
22.4,45.6,57.0,30.8,10.9,0.482,71.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 15:00:00,2026-04-25 15:00:00,15,25,4,5,0.0,2026-04-28
22.1,44.2,53.0,30.8,10.5,0.525,71.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 16:00:00,2026-04-25 16:00:00,16,25,4,5,0.0,2026-04-28
21.7,42.6,54.0,28.2,10.4,0.561,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 17:00:00,2026-04-25 17:00:00,17,25,4,5,0.0,2026-04-28
21.3,41.2,56.0,25.2,10.1,0.557,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 18:00:00,2026-04-25 18:00:00,18,25,4,5,0.0,2026-04-28
20.8,40.7,56.0,22.4,9.5,0.484,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 19:00:00,2026-04-25 19:00:00,19,25,4,5,0.0,2026-04-28
20.0,40.0,56.0,19.2,8.7,0.373,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 20:00:00,2026-04-25 20:00:00,20,25,4,5,0.0,2026-04-28
19.0,39.8,57.0,16.3,8.2,0.283,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 21:00:00,2026-04-25 21:00:00,21,25,4,5,0.0,2026-04-28
18.2,40.6,59.0,13.4,7.9,0.226,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 22:00:00,2026-04-25 22:00:00,22,25,4,5,0.0,2026-04-28
17.5,40.7,61.0,10.8,7.7,0.191,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-25 23:00:00,2026-04-25 23:00:00,23,25,4,5,0.0,2026-04-28
17.1,38.9,61.0,10.7,8.1,0.208,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 00:00:00,2026-04-26 00:00:00,0,26,4,6,0.0,2026-04-29
17.4,38.5,58.0,15.3,9.1,0.332,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 01:00:00,2026-04-26 01:00:00,1,26,4,6,0.0,2026-04-29
19.9,39.5,55.0,21.5,10.6,0.508,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 02:00:00,2026-04-26 02:00:00,2,26,4,6,0.0,2026-04-29
22.9,43.4,59.0,24.6,12.1,0.603,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 03:00:00,2026-04-26 03:00:00,3,26,4,6,0.0,2026-04-29
24.1,48.3,79.0,21.6,13.8,0.532,73.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 04:00:00,2026-04-26 04:00:00,4,26,4,6,0.0,2026-04-29
24.6,50.1,106.0,15.5,15.5,0.38,73.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 05:00:00,2026-04-26 05:00:00,5,26,4,6,0.0,2026-04-29
25.3,54.2,126.0,10.4,16.4,0.265,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 06:00:00,2026-04-26 06:00:00,6,26,4,6,0.0,2026-04-29
26.0,62.4,133.0,7.7,16.1,0.235,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 07:00:00,2026-04-26 07:00:00,7,26,4,6,0.0,2026-04-29
26.4,66.4,132.0,6.1,15.0,0.241,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 08:00:00,2026-04-26 08:00:00,8,26,4,6,0.0,2026-04-29
26.1,67.8,128.0,5.7,13.9,0.258,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 09:00:00,2026-04-26 09:00:00,9,26,4,6,0.0,2026-04-29
25.4,65.7,120.0,6.6,12.8,0.275,72.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 10:00:00,2026-04-26 10:00:00,10,26,4,6,0.0,2026-04-29
24.6,61.9,108.0,8.6,11.7,0.303,71.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 11:00:00,2026-04-26 11:00:00,11,26,4,6,0.0,2026-04-29
18.4,41.0,95.0,13.1,11.6,0.343,71.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 12:00:00,2026-04-26 12:00:00,12,26,4,6,0.0,2026-04-29
18.9,37.5,82.0,19.3,11.4,0.413,71.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 13:00:00,2026-04-26 13:00:00,13,26,4,6,0.0,2026-04-29
19.7,34.6,64.0,27.7,11.1,0.495,71.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 14:00:00,2026-04-26 14:00:00,14,26,4,6,0.0,2026-04-29
19.8,33.3,51.0,33.4,10.8,0.546,71.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 15:00:00,2026-04-26 15:00:00,15,26,4,6,0.0,2026-04-29
19.4,31.8,46.0,33.9,10.7,0.542,70.0,0.0,0.0,0.0,0.0,"Karachi, Pakistan",2026-04-26 16:00:00,2026-04-26 16:00:00,16,26,4,6,0.0,2026-04-29
